Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
68,'250,France,560,'01330,Grapes,5312,Area harvested,ha,1418000.0,1414000.0,1408000.0,1401000.0,1396000.0,1383773.0,1379811.0,1363009.0,1258400.0,1238400.0,1219300.0,1215200.0,1220600.0,1218600.0,1194100.0,1226400.0,1203900.0,1176600.0,1166000.0,1113800.0,1083000.0,1069200.0,1049700.0,1032200.0,1020400.0,1002442.0,989600.0,945109.0,924300.0,907778.0,901829.0,907300.0,902000.0,898800.0,894800.0,886690.0,878148.0,862677.0,863355.0,860979.0,861343.0,861575.0,851208.0,851970.0,854824.0,885165.0,828885.0,814697.0,796128.0,771530.0,764164.0,760804.0,760546.0,757339.0,752101.0,751366.0,750463.0,750620.0,755470.0,759590.0,757830.0,757550.0,753340.0
68,'250,France,560,'01330,Grapes,5412,Yield,kg/ha,5282.8,8136.5,6232.2,6843.7,7536.5,6946.5,6932.7,7503.7,6293.1,9381.2,7857.6,7403.9,10276.6,9456.8,8374.5,9050.9,6456.5,7403.5,10703.3,9266.5,7950.1,10793.1,9459.8,9042.8,8790.7,9451.4,9282.5,7637.8,8300.8,9038.9,6060.5,8811.7,7380.3,7727.4,8060.9,8702.5,8188.7,8020.5,9313.3,9016.0,8388.5,7954.6,7409.6,8879.3,7943.4,7656.1,7261.6,7388.2,7664.0,7638.8,8690.5,7077.5,7285.3,8193.0,8321.2,8022.1,6677.3,8350.2,7266.5,7711.9,6694.9,8184.2,8237.0
68,'250,France,560,'01330,Grapes,5510,Production,t,7491000.0,11505000.0,8775000.0,9588000.0,10521000.0,9612413.0,9565882.0,10227603.0,7919224.0,11617697.0,9580758.0,8997215.0,12543626.0,11524000.0,10000000.0,11100000.0,7773000.0,8711000.0,12480000.0,10321000.0,8610000.0,11540000.0,9930000.0,9334000.0,8970000.0,9474500.0,9186000.0,7218542.0,7672400.0,8205280.0,5465540.0,7994900.0,6657000.0,6945400.0,7212900.0,7716400.0,7190900.0,6919069.0,8040710.0,7762582.0,7225357.0,6853482.0,6307112.0,7564902.0,6790215.0,6776880.0,6019056.0,6019149.0,6101525.0,5893530.0,6640980.0,5384561.0,5540835.0,6204909.0,6258363.0,6027505.7,5011053.7,6267790.0,5489650.0,5857870.0,5073590.0,6199950.0,6205260.0
68,'250,France,446,'01290.01,Green corn (maize),5312,Area harvested,ha,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15000.0,16000.0,17000.0,18758.0,19321.0,17805.0,20631.0,22658.0,23125.0,23763.0,26216.0,25932.0,24681.0,26197.0,31365.0,31859.0,28544.0,26272.0,25121.0,26663.0,25599.0,18666.0,16792.0,21431.0,19935.0,19841.0,20582.0,17737.0,18521.0,20677.0,22488.0,22017.0,23327.0,22139.0,21739.0,
68,'250,France,446,'01290.01,Green corn (maize),5412,Yield,kg/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,17333.3,16875.0,17058.8,16035.8,14229.9,16835.3,16551.5,17954.4,18915.8,16880.9,18866.0,17179.8,18391.7,18804.1,16745.7,15959.1,18268.6,18888.7,18481.1,19221.4,18739.7,19377.3,18600.6,19346.4,18376.9,17679.3,19585.8,21069.3,19131.3,20327.5,20258.2,20287.0,18210.8,20818.6,18987.9,
68,'250,France,446,'01290.01,Green corn (maize),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,260000.0,270000.0,290000.0,300799.5,274936.2,299751.9,341473.9,406811.2,437427.0,401141.7,494589.9,445507.5,453926.1,492611.1,525229.0,508440.0,521460.0,496245.0,464264.0,512501.0,479718.0,361697.0,312341.4,414613.2,366343.4,350774.0,403115.0,373707.0,354330.0,420312.0,455566.0,446659.0,424803.0,460902.0,412777.0,
68,'250,France,406,'01252,Green garlic,5312,Area harvested,ha,6291.0,8097.0,7985.0,7261.0,6741.0,6340.0,6648.0,6567.0,6264.0,3415.0,5940.0,4570.0,5175.0,6102.0,5694.0,5747.0,6113.0,6716.0,6995.0,6923.0,6700.0,6600.0,7300.0,7400.0,7000.0,7000.0,7700.0,7100.0,6724.0,6763.0,6379.0,6485.0,6041.0,5688.0,5085.0,4625.0,4394.0,4143.0,4034.0,3519.0,3537.0,3620.0,3415.0,3130.0,2870.0,2793.0,2692.0,2608.0,2504.0,2599.0,2652.0,2708.0,2688.0,2597.0,2600.0,2858.0,2812.0,2840.0,3740.0,4180.0,4140.0,4360.0,4130.0
68,'250,France,406,'01252,Green garlic,5412,Yield,kg/ha,5889.4,5862.7,6088.9,6430.2,6058.4,5714.5,5943.1,6349.9,6337.6,12055.6,6447.8,6652.1,6686.0,6744.7,6495.4,6094.3,5933.1,6508.3,6563.4,6838.4,7835.8,7651.5,8753.4,7054.1,4842.9,7557.1,8194.8,7084.5,7065.1,7135.6,7724.8,7310.0,6970.1,7587.5,7702.0,7690.0,7785.6,8094.4,7592.0,7948.0,7959.3,7908.5,6857.1,7782.7,7910.4,7541.0,7684.5,7543.3,7713.7,7230.0,7430.1,6283.7,7363.1,6963.4,6723.8,7673.8,7277.2,7084.5,7524.1,7244.0,6961.4,4456.4,7096.9
68,'250,France,406,'01252,Green garlic,5510,Production,t,37050.0,47470.0,48620.0,46690.0,40840.0,36230.0,39510.0,41700.0,39699.0,41170.0,38300.0,30400.0,34600.0,41156.0,36985.0,35024.0,36269.0,43710.0,45911.0,47342.0,52500.0,50500.0,63900.0,52200.0,33900.0,52900.0,63100.0,50300.0,47506.0,48258.0,49276.4,47405.6,42106.2,43157.7,39164.7,35566.3,34210.1,33534.9,30626.1,27969.1,28152.0,28628.6,23416.9,24359.8,22702.8,21062.0,20686.7,19672.8,19315.1,18790.7,19704.7,17016.2,19792.0,18084.0,17482.0,21931.6,20463.5,20120.0,28140.0,30280.0,28820.0,19430.0,29310.0
68,'250,France,244,'2162,Groundnut oil,5510,Production,t,199000.0,201800.0,221800.0,199600.0,216100.0,227100.0,218300.0,238000.0,207800.0,145900.0,101000.0,48800.0,107000.0,101800.0,90000.0,114000.0,61400.0,76018.0,47900.0,38500.0,23200.0,24100.0,10000.0,23500.0,19500.0,9200.0,2000.0,17700.0,100.0,40.0,30.0,30.0,20.0,5800.0,7417.0,8700.0,2900.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.08,,,,,,,,
68,'250,France,225,'01374,"Hazelnuts, in shell",5312,Area harvested,ha,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1300.0,1400.0,1600.0,1600.0,1600.0,1648.0,1714.0,1756.0,1825.0,1853.0,1922.0,1911.0,2265.0,2329.0,2354.0,2371.0,2393.0,2426.0,2576.0,2642.0,2953.0,2916.0,3351.0,3572.0,4166.0,4101.0,4294.0,4682.0,4995.0,5146.0,5868.0,6232.0,6680.0,5190.0,7430.0,7510.0,7560.0,7920.0
68,'250,France,225,'01374,"Hazelnuts, in shell",5412,Yield,kg/ha,,,,,,,,,,,,,,,,,,,,,,,,,1538.5,1692.3,1785.7,1687.5,2250.0,2253.1,1824.6,1926.3,1567.4,1706.3,1879.5,2111.3,2031.7,1685.4,2051.3,2132.2,1623.3,2234.4,1506.9,2472.0,1687.7,2059.9,1841.9,1538.3,2470.6,2417.9,1789.0,2335.0,1730.9,2212.8,1729.4,2153.7,1782.9,2344.3,2246.6,1703.9,1643.1,1317.5,2166.7
68,'250,France,225,'01374,"Hazelnuts, in shell",5510,Production,t,290.0,381.0,236.0,240.0,260.0,270.0,300.0,303.0,734.0,481.0,500.0,500.0,500.0,500.0,500.0,1650.0,1493.0,960.0,1334.0,1800.0,1500.0,2100.0,1800.0,2000.0,2000.0,2200.0,2500.0,2700.0,3600.0,3605.0,3007.0,3301.6,2752.3,3114.0,3482.7,4058.0,3882.5,3817.5,4777.5,5019.3,3848.9,5346.9,3655.7,6367.9,4459.0,6083.0,5371.0,5155.0,8824.9,10073.0,7336.6,10026.3,8104.0,11053.0,8899.5,12638.0,11111.0,15660.0,11660.0,12660.0,12340.0,9960.0,17160.0
68,'250,France,336,'01449.02,Hempseed,5312,Area harvested,ha,2065.0,2300.0,2400.0,2985.0,3010.0,869.0,598.0,199.0,80.0,130.0,130.0,130.0,3000.0,4000.0,3843.0,3850.0,4900.0,4425.0,3346.0,3673.0,2800.0,2600.0,2400.0,2400.0,3050.0,2600.0,2200.0,1600.0,1400.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,'250,France,336,'01449.02,Hempseed,5412,Yield,kg/ha,435.8,578.3,441.7,418.8,488.4,1367.1,2449.8,4120.6,5700.0,4023.1,1538.5,1538.5,890.0,595.0,711.7,748.1,755.1,784.2,845.8,729.6,585.7,684.6,887.5,570.8,604.9,586.9,709.1,637.5,607.1,6356.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,'250,France,336,'01449.02,Hempseed,5510,Production,t,900.0,1330.0,1060.0,1250.0,1470.0,1188.0,1465.0,820.0,456.0,523.0,200.0,200.0,2670.0,2380.0,2735.0,2880.0,3700.0,3470.0,2830.0,2680.0,1640.0,1780.0,2130.0,1370.0,1845.0,1526.0,1560.0,1020.0,850.0,10806.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5413,Yield,No/An,165.0,163.0,162.0,169.0,179.0,172.0,158.0,170.0,177.0,168.0,190.0,209.0,173.0,174.0,205.0,205.0,211.0,207.0,207.0,199.0,206.0,202.0,210.0,215.0,214.0,210.0,204.0,220.0,227.0,237.0,267.0,264.0,261.0,261.0,277.0,271.0,267.0,271.0,270.0,269.0,268.0,266.0,264.0,268.0,269.0,309.0,298.0,264.0,267.0,267.0,266.0,264.0,268.0,269.0,272.0,228.0,238.0,260.0,250.0,242.0,241.0,242.0,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5424,Yield/Carcass Weight,g/An,9571.0,9478.0,9390.0,9800.0,10408.0,9990.0,9174.0,9868.0,10253.0,9726.0,11026.0,12109.0,10036.0,10080.0,12000.0,11867.0,12000.0,12015.0,12006.0,11749.0,12163.0,12090.0,12664.0,12899.0,12853.0,12665.0,12227.0,13231.0,13736.0,14234.0,16698.0,16629.0,17066.0,18157.0,19744.0,19414.0,20024.0,20348.0,20234.0,20139.0,20398.0,18782.0,18599.0,17369.0,15676.0,18537.0,17908.0,17269.0,16508.0,16760.0,16325.0,15784.0,16101.0,16119.0,16160.0,13654.0,14294.0,,,,,,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,520000.0,532000.0,533000.0,579000.0,582000.0,587000.0,613000.0,612000.0,628000.0,658000.0,647000.0,673000.0,720000.0,735000.0,768000.0,747600.0,744000.0,793000.0,802000.0,853000.0,894000.0,950000.0,908000.0,895200.0,894600.0,925000.0,872400.0,930800.0,905200.0,886800.0,918240.0,922500.0,930900.0,982200.0,1024560.0,993600.0,979654.0,982395.0,1001603.0,987885.0,1028200.0,996200.0,995900.0,1021000.0,930100.0,908300.0,878400.0,873973.0,901700.0,946500.0,865900.0,845300.0,945952.0,956379.0,970000.0,816297.0,877856.0,,,,,,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5513,Production,1000 No,8965000.0,9172000.0,9189000.0,9982000.0,10034000.0,10120000.0,10568000.0,10551000.0,10827000.0,11344000.0,11155000.0,11603000.0,12413000.0,12672000.0,13120000.0,12890000.0,13080000.0,13670000.0,13840000.0,14460000.0,15170000.0,15890000.0,15040000.0,14920000.0,14910000.0,15365000.0,14540000.0,15479000.0,14980000.0,14770000.0,14699486.0,14658421.0,14223674.0,14093924.0,14351580.0,13877462.0,13062051.0,13098600.0,13354713.0,13171800.0,13520422.0,14087635.0,14154019.0,15773382.0,15934661.0,15138300.0,14640000.0,13354713.0,14600912.0,15093962.0,14087635.0,14155132.0,15765882.0,15934661.0,16318803.0,13604950.0,14630949.0,15351217.0,14251191.0,15121211.0,15609168.0,15364094.0,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5313,Laying,1000 An,54330.0,56130.0,56760.0,59080.0,55920.0,58760.0,66816.0,62019.0,61249.0,67657.0,58681.0,55579.0,71740.0,72920.0,64000.0,63000.0,62000.0,66000.0,66800.0,72600.0,73500.0,78580.0,71700.0,69400.0,69600.0,73038.0,71351.0,70348.0,65900.0,62300.0,54992.0,55475.0,54547.0,54095.0,51893.0,51180.0,48923.0,48280.0,49502.0,49054.0,50407.0,53040.0,53547.0,58782.0,59331.0,48998.0,49050.0,50609.0,54622.0,56473.0,53040.0,53554.0,58752.0,59331.0,60025.0,59783.0,61414.0,59113.0,57019.0,62368.0,64677.0,63433.0,62904.0
68,'250,France,677,'01659,Hop cones,5312,Area harvested,ha,1140.0,1161.0,1221.0,1235.0,1206.0,1221.0,1219.0,1327.0,1059.0,1036.0,1058.0,1236.0,1322.0,1322.0,1169.0,1050.0,985.0,900.0,775.0,762.0,800.0,700.0,700.0,700.0,600.0,500.0,500.0,455.0,448.0,483.0,507.0,577.0,638.0,652.0,658.0,665.0,692.0,760.0,788.0,790.0,800.0,794.0,793.0,790.0,762.0,794.0,795.0,802.0,791.0,765.0,749.0,583.0,531.0,430.0,437.0,437.0,397.0,430.0,500.0,550.0,560.0,530.0,550.0
68,'250,France,677,'01659,Hop cones,5412,Yield,kg/ha,1707.0,1360.9,1902.5,1909.3,1657.5,2093.4,1752.3,1504.1,1636.4,1709.5,1735.3,1530.7,1603.6,1756.4,1877.7,1656.2,1834.5,1722.2,2050.3,1796.6,1875.0,2000.0,2000.0,2000.0,2166.7,2200.0,1400.0,1815.4,1966.5,1629.4,1447.7,1623.9,1688.1,1693.3,1685.4,1727.8,1661.8,1676.3,1685.3,2140.5,1537.5,1973.6,1759.1,1507.6,1803.1,1522.7,1878.0,1831.4,1036.2,1034.0,865.3,1279.4,1150.7,1479.1,1350.1,1455.4,1583.1,1720.9,1540.0,1527.3,1696.4,2075.5,1309.1
68,'250,France,677,'01659,Hop cones,5510,Production,t,1946.0,1580.0,2323.0,2358.0,1999.0,2556.0,2136.0,1996.0,1733.0,1771.0,1836.0,1892.0,2120.0,2322.0,2195.0,1739.0,1807.0,1550.0,1589.0,1369.0,1500.0,1400.0,1400.0,1400.0,1300.0,1100.0,700.0,826.0,881.0,787.0,734.0,937.0,1077.0,1104.0,1109.0,1149.0,1150.0,1274.0,1328.0,1691.0,1230.0,1567.0,1395.0,1191.0,1374.0,1209.0,1493.0,1468.8,819.6,791.0,648.1,745.9,611.0,636.0,590.0,636.0,628.5,740.0,770.0,840.0,950.0,1100.0,720.0
68,'250,France,1097,'21118.01,"Horse meat, fresh or chilled",5417,Yield/Carcass Weight,kg/An,306.0,311.0,315.0,307.0,312.0,317.0,330.0,329.0,321.0,315.0,305.0,305.0,304.0,304.0,295.0,295.0,299.0,293.0,290.0,298.0,276.0,277.0,280.0,284.0,290.0,286.0,294.0,289.0,287.0,289.0,292.0,292.0,291.0,285.0,292.0,289.0,284.0,281.0,285.0,279.0,271.0,276.0,282.0,280.0,289.0,286.0,287.0,284.0,300.0,276.0,294.0,279.0,276.0,282.0,283.0,284.0,284.0,,,,,,
68,'250,France,1097,'21118.01,"Horse meat, fresh or chilled",5510,Production,t,102000.0,101000.0,104000.0,108000.0,103000.0,93400.0,76800.0,74600.0,79600.0,72800.0,65600.0,54900.0,45600.0,45900.0,46741.0,46945.0,46100.0,43600.0,41000.0,37200.0,30500.0,28400.0,27300.0,28500.0,28000.0,20000.0,20000.0,16450.0,14326.0,13383.0,13999.0,12948.0,11700.0,10200.0,9900.0,11000.0,10800.0,10400.0,9700.0,10900.0,12200.0,10200.0,8000.0,6862.0,6258.0,5575.0,5100.0,4600.0,4500.0,4700.0,5000.0,5300.0,5800.0,5636.12,5664.72,5673.26,5673.67,,,,,,
68,'250,France,1097,'21118.01,"Horse meat, fresh or chilled",5320,Producing Animals/Slaughtered,An,333000.0,325000.0,330000.0,352000.0,330000.0,295000.0,233000.0,227000.0,248000.0,231000.0,215000.0,180000.0,150000.0,151000.0,158500.0,158900.0,154200.0,148700.0,141300.0,125000.0,110500.0,102600.0,97600.0,100400.0,96700.0,70000.0,68000.0,56900.0,50000.0,46285.0,47892.0,44282.0,40238.0,35800.0,33900.0,38000.0,38000.0,37000.0,34000.0,39000.0,45000.0,37000.0,28400.0,24500.0,21631.0,19467.0,17800.0,16200.0,15000.0,17000.0,17000.0,19000.0,21000.0,20000.0,20000.0,20000.0,20000.0,,,,,,
68,'250,France,1096,'02131,Horses,5111,Stocks,An,1728800.0,1617100.0,1526200.0,1356800.0,1227700.0,1114200.0,1044000.0,874400.0,749900.0,696500.0,626000.0,524200.0,446600.0,425000.0,413000.0,398100.0,397600.0,379600.0,373500.0,364417.0,317444.0,323000.0,306000.0,298000.0,294000.0,271204.0,267724.0,266100.0,268681.0,319046.0,334810.0,339171.0,347558.0,351951.0,362894.0,371526.0,383479.0,390780.0,393186.0,417016.0,418135.0,421268.0,419625.0,427079.0,426227.0,422872.0,423049.0,421065.0,422665.0,422902.0,424590.0,414284.0,408028.0,405649.0,398055.0,379410.0,375266.0,370881.0,367174.0,290857.0,291165.0,289607.0,
68,'250,France,592,'01352,Kiwi fruit,5312,Area harvested,ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,119.0,300.0,700.0,1100.0,1500.0,1800.0,3000.0,1400.0,1900.0,2400.0,2800.0,3800.0,4333.0,4638.0,4921.0,4989.0,4741.0,4649.0,4434.0,4288.0,4267.0,4198.0,4164.0,4101.0,4093.0,4254.0,4254.0,4305.0,4174.0,4138.0,4163.0,4035.0,4045.0,3976.0,3929.0,3839.0,3822.0,3781.0,3785.0,3809.0,3800.0,3810.0,3930.0,3930.0,3930.0,3990.0
68,'250,France,592,'01352,Kiwi fruit,5412,Yield,kg/ha,,,,,,,,,,,,,,,,,1520.0,5479.0,5000.0,5428.6,5363.6,5266.7,5166.7,5100.0,9785.7,11894.7,13083.3,13714.3,12815.8,12550.2,12865.7,16411.6,17118.9,16581.5,16864.2,17152.9,17794.6,17176.3,18983.6,19480.7,18727.1,18153.3,16768.0,17706.4,17430.1,17811.9,14820.4,15774.8,18619.7,17842.7,18822.5,17058.5,16231.3,15796.7,17739.8,17300.5,14286.2,14107.9,14653.5,12933.8,11712.5,11989.8,12473.7
68,'250,France,592,'01352,Kiwi fruit,5510,Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,652.0,1500.0,3800.0,5900.0,7900.0,9300.0,15300.0,13700.0,22600.0,31400.0,38400.0,48700.0,54380.0,59671.0,80761.5,85406.3,78613.0,78401.5,76056.0,76303.3,73291.2,79693.2,81117.6,76799.8,74301.5,71331.0,75323.1,75036.7,74346.7,61326.9,65670.4,75130.4,72173.7,74838.4,67023.0,62312.0,60375.0,67074.0,65482.3,54416.1,53610.0,55830.0,50830.0,46030.0,47120.0,49770.0
68,'250,France,407,'01254,Leeks and other alliaceous vegetables,5312,Area harvested,ha,13281.0,14414.0,15114.0,14422.0,15122.0,14535.0,15726.0,15344.0,16571.0,14345.0,14954.0,12817.0,12466.0,12058.0,11755.0,11845.0,11834.0,11254.0,11400.0,9600.0,9900.0,10100.0,10000.0,9600.0,9700.0,9800.0,9800.0,9100.0,8800.0,8624.0,8944.0,9173.0,9173.0,9057.0,8883.0,8688.0,8520.0,8368.0,8385.0,8225.0,6957.0,7020.0,6989.0,6701.0,6419.0,6281.0,6090.0,6014.0,5481.0,5558.0,5434.0,5242.0,5187.0,5222.0,5005.0,4913.0,4872.0,4750.0,5100.0,5600.0,5910.0,5470.0,5360.0
68,'250,France,407,'01254,Leeks and other alliaceous vegetables,5412,Yield,kg/ha,29543.7,27211.7,29956.3,26941.5,27467.9,28020.0,26486.7,26782.5,25258.0,28606.5,24298.5,24519.9,24495.8,24607.7,23818.0,19745.4,23627.1,22701.9,23315.8,21979.2,22673.5,24336.6,23440.0,22707.9,23562.2,22962.1,23029.1,23372.1,22488.6,22692.5,22708.0,23144.0,23002.3,23959.4,24203.5,24792.8,24108.0,24904.4,24579.6,24453.7,25470.5,26885.3,26339.7,27834.7,28495.1,28406.5,28905.6,27738.7,28402.8,30335.6,30922.5,29387.8,31065.5,31766.4,31989.6,30940.5,32050.3,29663.2,29176.5,30071.4,31731.0,28797.1,32813.4
68,'250,France,407,'01254,Leeks and other alliaceous vegetables,5510,Production,t,392370.0,392230.0,452760.0,388550.0,415370.0,407270.0,416530.0,410950.0,418550.0,410360.0,363360.0,314271.0,305365.0,296720.0,279981.0,233884.0,279603.0,255487.0,265800.0,211000.0,224468.0,245800.0,234400.0,217996.0,228553.0,225029.0,225685.0,212686.0,197900.0,195700.0,203100.0,212300.0,211000.0,217000.0,215000.0,215400.0,205400.0,208400.0,206100.0,201132.0,177198.0,188735.0,184088.0,186520.0,182910.0,178421.0,176035.0,166820.3,155675.9,168605.0,168033.0,154051.0,161137.0,165884.0,160108.0,152010.7,156149.2,140900.0,148800.0,168400.0,187530.0,157520.0,175880.0
68,'250,France,497,'01322,Lemons and limes,5312,Area harvested,ha,35.0,40.0,20.0,50.0,62.0,70.0,55.0,58.0,58.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,114.0,110.0,110.0,85.0,43.0,47.0,47.0,42.0,60.0,65.0,70.0,100.0,130.0,160.0,200.0,230.0,300.0,350.0,400.0,460.0,520.0,600.0,600.0,670.0,670.0,720.0,709.0,740.0,710.0,698.0,730.0,877.0,929.0,908.0,938.0,1992.0,967.0,1020.0,1070.0,2150.0,2180.0,2200.0,2580.0
68,'250,France,497,'01322,Lemons and limes,5412,Yield,kg/ha,8000.0,6500.0,8500.0,4800.0,3871.0,5714.3,7818.2,10172.4,10000.0,11000.0,6600.0,9615.4,9615.4,9576.9,9576.9,10826.9,12346.2,11826.9,8100.0,15840.0,7131.6,6454.5,5454.5,9811.8,8279.1,9404.3,13170.2,12476.2,10666.7,9230.8,8571.4,8000.0,7692.3,7500.0,7000.0,6956.5,6000.0,5714.3,5500.0,5217.4,5000.0,4666.7,5000.0,4776.1,5074.6,5000.0,6394.1,6738.4,7013.2,5915.5,5389.7,4240.3,4735.2,4517.6,4478.7,11723.7,17143.7,14549.0,9383.2,10586.0,10463.3,9859.1,5542.6
68,'250,France,497,'01322,Lemons and limes,5510,Production,t,280.0,260.0,170.0,240.0,240.0,400.0,430.0,590.0,580.0,550.0,330.0,500.0,500.0,498.0,498.0,563.0,642.0,615.0,405.0,792.0,813.0,710.0,600.0,834.0,356.0,442.0,619.0,524.0,640.0,600.0,600.0,800.0,1000.0,1200.0,1400.0,1600.0,1800.0,2000.0,2200.0,2400.0,2600.0,2800.0,3000.0,3200.0,3400.0,3600.0,4533.4,4986.4,4979.4,4129.0,3934.5,3718.7,4399.0,4102.0,4201.0,23353.6,16578.0,14840.0,10040.0,22760.0,22810.0,21690.0,14300.0
68,'250,France,201,'01704,"Lentils, dry",5312,Area harvested,ha,12800.0,11500.0,10815.0,9792.0,13173.0,16746.0,9405.0,7285.0,6631.0,10031.0,11169.0,8031.0,5958.0,5763.0,11186.0,11300.0,12857.0,10500.0,11300.0,8476.0,6700.0,6700.0,10000.0,10000.0,7800.0,11200.0,8600.0,3200.0,4200.0,3752.0,3475.0,3614.0,3610.0,4182.0,4405.0,4697.0,4447.0,4893.0,6076.0,6943.0,4444.0,5312.0,7435.0,8358.0,9839.0,10798.0,8127.0,6902.0,8952.0,12994.0,13887.0,15065.0,14093.0,16176.0,16415.0,17578.0,31045.0,,,,,,
68,'250,France,201,'01704,"Lentils, dry",5412,Yield,kg/ha,758.6,548.7,779.5,859.9,1125.8,1415.9,1239.8,945.8,977.2,1377.7,1175.6,1129.4,1124.5,1452.4,1620.8,792.0,1138.6,1400.0,1699.1,1730.5,1656.7,1582.1,1600.0,2000.0,2102.6,1312.5,1558.1,1562.5,1595.2,1898.2,1739.3,898.0,1646.9,1409.9,1779.0,1588.8,1293.7,1165.1,1286.8,1710.2,1412.9,1509.4,1214.0,963.6,1579.6,1298.3,1209.0,1152.9,1456.1,1504.2,1681.0,1672.4,1617.3,1362.1,1350.0,1359.7,1288.3,,,,,,
68,'250,France,201,'01704,"Lentils, dry",5510,Production,t,9710.0,6310.0,8430.0,8420.0,14830.0,23710.0,11660.0,6890.0,6480.0,13820.0,13130.0,9070.0,6700.0,8370.0,18130.0,8950.0,14639.0,14700.0,19200.0,14668.0,11100.0,10600.0,16000.0,20000.0,16400.0,14700.0,13400.0,5000.0,6700.0,7122.0,6044.1,3245.2,5945.2,5896.3,7836.7,7462.5,5753.1,5700.8,7818.3,11874.0,6279.0,8018.0,9026.0,8054.0,15542.0,14019.0,9825.3,7957.0,13034.8,19545.0,23343.6,25195.2,22793.0,22033.0,22161.0,23901.0,39994.0,,,,,,
68,'250,France,372,'01214,Lettuce and chicory,5312,Area harvested,ha,24900.0,25900.0,25000.0,26200.0,25600.0,27900.0,26900.0,25500.0,26000.0,23000.0,21300.0,24756.0,25200.0,24900.0,25300.0,24100.0,24700.0,24500.0,22000.0,20300.0,20500.0,20500.0,20200.0,19400.0,19900.0,19800.0,21200.0,18800.0,18700.0,18857.0,19242.0,20195.0,20473.0,20383.0,19700.0,18934.0,17743.0,17848.0,18025.0,18140.0,17919.0,17489.0,17528.0,17643.0,17016.0,17016.0,16522.0,16349.0,15931.0,12420.0,12241.0,11340.0,11256.0,8955.0,8827.0,8847.0,8588.0,18820.0,18350.0,17580.0,17310.0,16690.0,16450.0
68,'250,France,372,'01214,Lettuce and chicory,5412,Yield,kg/ha,18393.6,17104.2,17400.0,18473.3,18941.4,16985.7,17490.7,17227.5,18034.6,19191.3,19197.2,16497.0,17381.0,16988.0,17193.7,16224.1,17206.5,17061.2,19227.3,20492.6,22390.2,23229.3,22326.7,20963.9,23718.6,25252.5,24292.5,25239.4,24957.2,25765.5,25087.1,24414.3,24789.6,25695.3,25573.0,26061.3,26925.3,27172.9,27161.8,28052.7,27565.9,27901.8,26225.6,25832.2,27620.6,27348.0,27976.3,26100.9,26443.0,26393.1,25752.6,28814.5,27296.4,26580.6,26210.9,25834.3,25679.6,38979.8,25577.1,28003.4,28498.6,26287.6,24389.1
68,'250,France,372,'01214,Lettuce and chicory,5510,Production,t,458000.0,443000.0,435000.0,484000.0,484900.0,473900.0,470500.0,439300.0,468900.0,441400.0,408900.0,408400.0,438000.0,423000.0,435000.0,391000.0,425000.0,418000.0,423000.0,416000.0,459000.0,476200.0,451000.0,406700.0,472000.0,500000.0,515000.0,474500.0,466700.0,485860.0,482726.6,493045.8,507517.5,523747.0,503787.8,493445.4,477735.7,484982.3,489592.1,508875.9,493953.5,487974.8,459681.5,455757.8,469991.4,465353.0,462224.2,426723.0,421264.1,327801.9,315237.1,326756.1,307248.0,238029.0,231364.0,228556.1,220536.8,733600.0,469340.0,492300.0,493310.0,438740.0,401200.0
